CurrYear	lu	luName	aTot	nLinksInt	nLinksExt	linkNetClsPctInt_1	linkNetClsPctInt_2	linkNetClsPctInt_3	linkNetClsPctInt_4	linkNetClsPctExt_1	linkNetClsPctExt_2	linkNetClsPctExt_3	linkNetClsPctExt_4
2214	98	Kaien	41720	2	5	0	0	50	50	0	10	30	60
2214	99	Gosnel	53461	6	10.500000	0	33	0	67	0	10	0	90
2214	100	Parrott	46774	10	9.500000	0	0	20	80	11	16	16	58
2214	101	Brown	28429	3	5	0	0	0	100	0	0	0	100
2214	102	Kidprice	100795	12	12	0	0	0	100	0	0	4	96
2214	103	Johnston	46691	3	9	0	0	0	100	0	0	0	100
2214	104	Nanika	37431	7	7.500000	0	0	0	100	0	7	33	60
2214	105	Crab	24851	1	2.500000	0	0	0	100	0	0	0	100
2214	106	Triotsa	58116	10	5	0	10	10	80	0	10	10	80
2214	109	Mosque	100812	17	9.500000	0	0	0	100	32	0	0	68
2214	110	Slamgeesh	56917	5	9.500000	0	0	0	100	0	0	0	100
2214	115	Gitsegukla	70237	8	9.500000	0	0	13	88	5	0	11	84
2214	116	Babine	141241	18	14	44	0	6	50	4	7	4	86
2214	117	Suskwa	86205	17	11	24	0	12	65	5	0	5	91
2214	118	Bowser	129180	16	12.500000	0	6	19	75	4	8	16	72
2214	119	Iknouk	33088	4	7.500000	0	0	0	100	0	0	7	93
2214	120	BabineWest	69606	10	8.500000	0	0	30	70	18	0	0	82
2214	121	Buck	76917	12	11.500000	25	0	0	75	17	4	17	61
2214	122	Dasque	15547	0	3	0	0	0	0	0	0	17	83
2214	123	SkeenIslands	10488	0	2.500000	0	0	0	0	0	0	40	60
2214	124	Sibola	63684	9	8	0	0	0	100	0	13	25	63
2214	125	Kowesas	13905	0	1	0	0	0	0	0	0	50	50
2214	128	Johanson	96183	12	7	0	0	0	100	0	0	0	100
2214	130	Endako	32994	2	5	100	0	0	0	10	0	0	90
2214	131	Nithi	37621	3	5.500000	0	0	0	100	9	0	0	91
2214	136	Cranberry	211769	43	21	5	2	7	86	10	5	2	83
2214	137	BrownBear	75584	9	10.500000	56	0	11	33	19	5	29	48
2214	138	HaroldPrice	36821	2	7	0	0	0	100	0	0	0	100
2214	139	Kitseguecla	9645	0	3	0	0	0	0	0	0	0	100
2214	140	MiddleIskutRiver	24535	1	1.500000	0	0	0	100	0	0	0	100
2214	142	Kitsault	67952	7	11.500000	29	0	0	71	13	0	9	78
2214	143	TroutCreek	24726	1	4.500000	0	0	0	100	22	11	0	67
2214	144	KhutzeymateenPark	40106	4	8	0	0	0	100	0	0	13	88
2214	145	Exstew	52934	5	10	0	0	0	100	0	0	25	75
2214	146	Owen	48189	1	7	100	0	0	0	36	29	7	29
2214	147	Kumealon	48258	4	8.500000	0	0	0	100	0	6	0	94
2214	148	BigFalls	33068	2	7	0	0	0	100	0	0	0	100
2214	149	Dala	77327	11	10	0	0	0	100	0	0	0	100
2214	151	Whitesail	59455	10	5.500000	0	10	40	50	0	9	55	36
2214	152	Horetzky	21721	1	5	0	0	100	0	0	0	40	60
2214	153	Hartley	58070	4	2.500000	25	0	0	75	0	20	0	80
2214	162	NassRiverKalum	51139	1	13	0	0	0	100	8	8	19	65
2214	163	SkeenaRiverKalum	75496	3	13.500000	67	0	33	0	15	7	33	44
2214	164	Squingula	80620	14	10.500000	0	0	0	100	5	0	10	86
2214	165	UpperSkeena	53385	5	10	0	0	0	100	0	0	0	100
2214	167	Muskaboo	218937	45	17	0	0	0	100	0	9	3	88
2214	168	Bear	73805	6	7.500000	0	0	33	67	0	7	60	33
2214	169	Kinskuch	54178	5	8.500000	0	0	0	100	24	6	0	71
2214	170	Tchitin	29568	4	7.500000	0	0	0	100	7	7	13	73
2214	171	Kwinamuck	56379	5	6	0	0	20	80	17	8	8	67
2214	172	TochchaNatowite	452	0	0	0	0	0	0	0	0	0	0
2214	173	Chambers	41527	5	4	0	0	60	40	0	0	13	88
2214	174	Topley	31709	3	5.500000	0	0	0	100	9	0	9	82
2214	175	DeepCreek	24320	0	3	0	0	0	0	0	17	17	67
2214	176	Kasiks	23911	0	3	0	0	0	0	0	0	33	67
2214	177	BurnsLakeEast	97021	10	9.500000	40	20	10	30	26	0	16	58
2214	179	Sparkling	36699	2	7	0	0	0	100	0	0	0	100
2214	181	KitlopeHeritageConservancy	1943	0	0	0	0	0	0	0	0	0	0
2214	183	Spatsizi	79022	9	7.500000	0	0	0	100	0	0	0	100
2214	184	Birdflat	76278	13	8.500000	0	0	0	100	0	0	0	100
2214	187	Whitefish	15048	0	1	0	0	0	0	0	0	0	100
2214	188	KleanzaTreasure	126783	25	13.500000	0	0	4	96	7	4	30	59
2214	189	MiddleSkeenaSouth	101914	12	13.500000	8	0	0	92	19	7	11	63
2214	190	MiddleSkeenaNorth	163030	30	21	0	0	13	87	0	0	5	95
2214	192	Craven	96207	13	8.500000	0	0	0	100	0	0	12	88
2214	193	Wildfire	161645	23	23.500000	9	9	4	78	6	4	6	83
2214	194	Kshwan	49536	5	11	0	20	0	80	0	9	23	68
2214	195	Anyox	31096	2	2.500000	0	0	0	100	0	0	0	100
2214	196	Tseaux	102814	14	13.500000	36	0	0	64	11	4	11	74
2214	197	Morrison	84922	11	7.500000	18	0	27	55	20	27	13	40
2214	198	ObservatoryEast	13804	0	1.500000	0	0	0	0	0	0	0	100
2214	199	NorthBabine	69065	6	4.500000	0	17	17	67	33	11	22	33
2214	201	Chapman	41304	4	8	0	0	0	100	0	0	6	94
2214	202	HotSprings	16162	0	1.500000	0	0	0	0	100	0	0	0
2214	203	MoriceLake	92212	11	13	0	0	0	100	0	0	4	96
2214	204	JesseBish	41915	4	5.500000	0	0	0	100	27	0	0	73
2214	205	FrancoisEast	91544	8	14.500000	0	13	13	75	14	0	24	62
2214	206	Foch	26039	2	3.500000	0	0	0	100	0	0	0	100
2214	207	Kemano	139735	21	13	0	0	0	100	0	0	8	92
2214	208	Ootsa	36795	3	4	33	33	0	33	25	0	13	63
2214	209	Tahtsa	71941	9	13	0	0	11	89	0	12	46	42
2214	213	Lucas	44433	9	2.500000	22	0	0	78	20	0	0	80
2214	217	Hirsch	66585	15	7.500000	33	0	0	67	13	0	0	87
2214	218	LowerSkeena	152407	28	16	46	0	4	50	19	3	6	72
2214	219	KispioxNorth	89889	11	16	0	0	0	100	3	0	3	94
2214	220	Kiteen	86270	14	13	0	7	0	93	4	12	8	77
2214	221	Skeena	87891	14	16	0	0	0	100	0	0	0	100
2224	1	Tintina	87550	9	14	11	0	33	56	7	11	18	64
2224	2	White	98639	12	9.500000	8	25	17	50	5	11	16	68
2224	3	Olh	23668	3	4	0	0	0	100	0	0	0	100
2224	4	Stagoo	38816	7	4.500000	0	0	0	100	11	0	0	89
2224	5	Nass	9696	0	2.500000	0	0	0	0	0	0	0	100
2224	6	Ishkheenickh	58097	6	8	0	0	0	100	0	0	19	81
2224	7	Fulton	98893	16	12.500000	13	0	0	88	8	4	12	76
2224	8	Kwinamass	33440	3	7.500000	0	0	0	100	0	0	0	100
2224	10	Telkwa	124472	22	13.500000	0	5	9	86	15	0	4	81
2224	11	Clore	96540	15	14.500000	0	0	7	93	0	3	21	76
2224	12	Kitimat	98134	11	11.500000	18	9	9	64	13	9	9	70
2224	13	Khtada	40545	3	9	0	0	0	100	0	6	22	72
2224	14	Scotia	32164	2	7	0	0	0	100	0	7	29	64
2224	15	FrancoisWest	94380	17	11	12	0	24	65	23	0	23	55
2224	17	Falls	61434	9	5	0	0	0	100	0	0	0	100
2224	18	Cheslatta	121548	16	11.500000	0	6	19	75	13	4	26	57
2224	21	Intata	28915	2	1.500000	0	0	100	0	0	0	0	100
2224	25	Sustut	135639	21	14	43	5	5	48	21	0	4	75
2224	26	Halett	8650	0	1.500000	0	0	0	0	33	0	33	33
2224	27	KispioxSouth	116153	11	13	45	9	18	27	23	15	12	50
2224	28	Torkelson	47887	4	7.500000	0	25	0	75	0	7	0	93
2224	29	Beaver	139085	14	18.500000	14	0	21	64	5	3	19	73
2224	30	NelsonFiddler	122896	16	19.500000	0	0	6	94	5	5	26	64
2224	31	Copper	93435	15	15	0	0	0	100	7	0	3	90
2224	32	Oweegee	91625	18	10.500000	0	0	22	78	0	0	14	86
2224	33	TaylorDamdochax	237399	52	25	0	2	4	94	2	6	6	86
2224	34	Granisle	19089	1	4	0	0	0	100	25	0	25	50
2224	35	Fleming	607	0	0	0	0	0	0	0	0	0	0
2224	36	Exchamsiks	51151	9	9	0	0	0	100	0	0	11	89
2224	37	Quottoon	38310	3	4.500000	0	0	0	100	0	0	0	100
2224	38	Bulkley	144428	17	23.500000	59	18	6	18	32	6	15	47
2224	39	Taltapin	82419	12	12	0	0	0	100	17	0	4	79
2224	40	BurnsLakeWest	69687	4	7.500000	100	0	0	0	53	7	7	33
2224	41	GitnadoixRiverRA	61564	11	10	0	0	0	100	0	0	15	85
2224	42	Wedeene	61056	6	7	50	0	0	50	29	14	0	57
2224	44	Kitkiata	38762	4	6	0	0	0	100	0	0	8	92
2224	52	Asitka	83273	11	7.500000	0	0	0	100	7	0	0	93
2224	53	Lake	3159	0	0	0	0	0	0	0	0	0	0
2224	56	BelleBay	33700	0	3	0	0	0	0	0	0	0	100
2224	57	Madely	111821	10	11	0	30	10	60	14	27	5	55
2224	58	Corya	22854	0	3	0	0	0	0	17	0	17	67
2224	59	Reiseter	72847	10	11.500000	20	0	0	80	13	0	4	83
2224	61	CambriaIcefield	47407	3	10.500000	0	0	0	100	0	10	33	57
2224	62	Somerville	36598	3	6	0	0	0	100	0	0	0	100
2224	63	Union	23917	0	2.500000	0	0	0	0	0	20	20	60
2224	64	Tuck	21441	2	3	50	0	0	50	0	17	50	33
2224	65	Khyex	53936	10	10.500000	0	0	20	80	0	0	33	67
2224	66	Lakelse	42122	4	9	50	0	0	50	11	11	11	67
2224	67	Thautil	54793	4	7.500000	0	0	0	100	7	0	7	87
2224	68	Burnie	43471	3	12	0	0	0	100	4	0	0	96
2224	69	Nadina	114884	24	13.500000	4	0	4	92	19	0	7	74
2224	70	Gilttoyees	30468	2	7	0	0	0	100	0	0	7	93
2224	71	TweedsmuirNorth	92	0	0	0	0	0	0	0	0	0	0
2224	77	Duti	184974	37	10.500000	5	0	0	95	19	0	0	81
2224	78	Kluatantan	44949	6	4.500000	0	0	0	100	0	0	0	100
2224	81	Sutherland	36306	1	2	0	0	0	100	0	0	0	100
2224	84	Sallysout	122202	23	15.500000	0	9	0	91	0	3	10	87
2224	85	Blunt	35584	4	8	0	0	0	100	0	0	6	94
2224	86	Nilkitkwa	57296	13	8	0	0	0	100	0	0	0	100
2224	87	WestBabine	224997	38	18	13	0	3	84	0	0	6	94
2224	89	Marmot	44790	3	5	0	0	0	100	0	0	20	80
2224	90	ObservatoryWest	16038	0	2	0	0	0	0	0	0	0	100
2224	91	GreenvilleKalum	12141	0	2	0	0	0	0	0	0	0	100
2224	92	Greenville	10142	0	3	0	0	0	0	0	0	0	100
2224	93	Ksedin	32512	7	8	0	0	0	100	0	6	0	94
2224	94	Kalum	35000	3	7.500000	33	0	33	33	13	0	27	60
2224	95	Valley	112879	15	14	47	7	7	40	18	11	4	68
2224	96	BabineEast	53603	6	5.500000	0	0	0	100	0	0	9	91
2224	97	HoustonTommy	52571	6	6	0	33	0	67	17	0	8	75
2224	98	Kaien	41720	2	5	0	0	50	50	0	10	50	40
2224	99	Gosnel	53461	6	10.500000	33	0	0	67	10	0	5	86
2224	100	Parrott	46774	10	9	0	10	30	60	11	11	28	50
2224	101	Brown	28429	3	5	0	0	0	100	0	0	10	90
2224	102	Kidprice	100795	12	12	0	0	8	92	0	0	8	92
2224	103	Johnston	46691	3	9	0	0	0	100	0	0	6	94
2224	104	Nanika	37431	7	7.500000	0	0	0	100	0	7	33	60
2224	105	Crab	24851	1	2.500000	0	0	0	100	0	0	0	100
2224	106	Triotsa	58116	10	5	0	10	0	90	0	10	10	80
2224	109	Mosque	100812	17	9.500000	0	0	0	100	32	0	0	68
2224	110	Slamgeesh	56917	5	10	0	0	0	100	5	0	0	95
2224	115	Gitsegukla	70237	7	9	0	43	0	57	0	6	11	83
2224	116	Babine	141241	18	13.500000	44	0	6	50	4	4	4	89
2224	117	Suskwa	86205	16	10.500000	19	0	19	63	0	0	10	90
2224	118	Bowser	129180	17	12.500000	0	12	18	71	4	8	16	72
2224	119	Iknouk	33088	4	7.500000	0	0	0	100	0	7	0	93
2224	120	BabineWest	69606	8	8.500000	0	38	0	63	18	6	0	76
2224	121	Buck	76917	12	11.500000	25	0	8	67	17	9	13	61
2224	122	Dasque	15547	0	3	0	0	0	0	0	0	33	67
2224	123	SkeenIslands	10488	0	2.500000	0	0	0	0	0	0	60	40
2224	124	Sibola	63684	9	8	0	0	0	100	0	13	25	63
2224	125	Kowesas	13905	0	1	0	0	0	0	0	0	50	50
2224	128	Johanson	96183	12	7	0	0	0	100	0	0	0	100
2224	130	Endako	32994	2	5	100	0	0	0	10	0	0	90
2224	131	Nithi	37621	3	5.500000	0	0	33	67	9	0	0	91
2224	136	Cranberry	211769	42	19.500000	5	7	17	71	10	3	8	79
2224	137	BrownBear	75584	8	8.500000	63	0	0	38	35	18	12	35
2224	138	HaroldPrice	36821	2	7	0	0	0	100	0	0	0	100
2224	139	Kitseguecla	9645	0	3	0	0	0	0	0	0	0	100
2224	140	MiddleIskutRiver	24535	1	1.500000	0	0	0	100	0	0	0	100
2224	142	Kitsault	67952	7	11	29	0	0	71	9	0	9	82
2224	143	TroutCreek	24726	1	4.500000	0	0	0	100	22	11	0	67
2224	144	KhutzeymateenPark	40106	4	8	0	0	0	100	0	0	13	88
2224	145	Exstew	52934	5	10	0	0	0	100	0	5	30	65
2224	146	Owen	48189	1	6.500000	100	0	0	0	46	15	15	23
2224	147	Kumealon	48258	4	8.500000	0	0	0	100	0	6	6	88
2224	148	BigFalls	33068	2	7	0	0	0	100	0	0	0	100
2224	149	Dala	77327	11	10	0	0	0	100	0	0	0	100
2224	151	Whitesail	59455	10	5.500000	0	10	40	50	0	9	36	55
2224	152	Horetzky	21721	1	5	0	0	100	0	0	0	40	60
2224	153	Hartley	58070	4	2.500000	25	0	0	75	0	20	0	80
2224	162	NassRiverKalum	51139	1	11	0	0	0	100	14	14	14	59
2224	163	SkeenaRiverKalum	75496	3	13	67	0	33	0	12	27	35	27
2224	164	Squingula	80620	14	10.500000	0	0	7	93	5	0	5	90
2224	165	UpperSkeena	53385	5	10	0	0	0	100	0	0	0	100
2224	167	Muskaboo	218937	45	17	0	0	0	100	0	9	3	88
2224	168	Bear	73805	6	6.500000	0	33	33	33	0	8	54	38
2224	169	Kinskuch	54178	5	8	0	0	0	100	25	0	13	63
2224	170	Tchitin	29568	4	6.500000	50	0	0	50	15	0	0	85
2224	171	Kwinamuck	56379	5	6	0	0	20	80	17	8	8	67
2224	172	TochchaNatowite	452	0	0	0	0	0	0	0	0	0	0
2224	173	Chambers	41527	5	4	0	0	60	40	0	0	0	100
2224	174	Topley	31709	3	5.500000	0	0	0	100	9	9	0	82
2224	175	DeepCreek	24320	0	2.500000	0	0	0	0	0	0	20	80
2224	176	Kasiks	23911	0	3	0	0	0	0	0	0	33	67
2224	177	BurnsLakeEast	97021	10	9	60	10	0	30	22	6	11	61
2224	179	Sparkling	36699	2	7	0	0	0	100	0	0	0	100
2224	181	KitlopeHeritageConservancy	1943	0	0	0	0	0	0	0	0	0	0
2224	183	Spatsizi	79022	9	7.500000	0	0	0	100	0	0	0	100
2224	184	Birdflat	76278	13	8.500000	0	0	0	100	0	0	0	100
2224	187	Whitefish	15048	0	1	0	0	0	0	0	0	0	100
2224	188	KleanzaTreasure	126783	25	13	0	0	4	96	4	12	35	50
2224	189	MiddleSkeenaSouth	101914	12	13	8	0	0	92	23	8	15	54
2224	190	MiddleSkeenaNorth	163030	28	21	0	14	0	86	0	5	0	95
2224	192	Craven	96207	13	8.500000	0	0	0	100	0	0	12	88
2224	193	Wildfire	161645	23	23.500000	9	9	4	78	6	4	9	81
2224	194	Kshwan	49536	5	11	0	20	0	80	0	9	23	68
2224	195	Anyox	31096	2	2.500000	0	0	0	100	0	0	0	100
2224	196	Tseaux	102814	14	13	36	0	0	64	12	12	12	65
2224	197	Morrison	84922	8	6.500000	13	13	25	50	38	8	8	46
2224	198	ObservatoryEast	13804	0	1.500000	0	0	0	0	0	0	0	100
2224	199	NorthBabine	69065	6	4.500000	0	17	33	50	44	11	11	33
2224	201	Chapman	41304	4	8	0	0	0	100	0	6	13	81
2224	202	HotSprings	16162	0	1	0	0	0	0	100	0	0	0
2224	203	MoriceLake	92212	11	13	0	0	0	100	0	0	4	96
2224	204	JesseBish	41915	4	5.500000	0	0	0	100	27	0	0	73
2224	205	FrancoisEast	91544	8	14.500000	0	0	13	88	14	3	31	52
2224	206	Foch	26039	2	3.500000	0	0	0	100	0	0	0	100
2224	207	Kemano	139735	21	13	0	0	0	100	0	0	8	92
2224	208	Ootsa	36795	3	4	33	33	0	33	25	13	25	38
2224	209	Tahtsa	71941	9	13	0	0	22	78	8	4	38	50
2224	213	Lucas	44433	9	3	22	0	0	78	33	0	0	67
2224	217	Hirsch	66585	15	7	33	0	0	67	7	7	0	86
2224	218	LowerSkeena	152407	27	15	44	0	7	48	17	3	3	77
2224	219	KispioxNorth	89889	11	15.500000	0	9	0	91	3	0	10	87
2224	220	Kiteen	86270	14	11.500000	7	0	0	93	9	4	4	83
2224	221	Skeena	87891	14	16	0	0	0	100	0	0	0	100
2234	1	Tintina	87550	9	14	11	22	11	56	11	11	18	61
2234	2	White	98639	9	9.500000	22	22	0	56	11	11	16	63
2234	3	Olh	23668	3	4	0	0	0	100	0	0	0	100
2234	4	Stagoo	38816	7	4.500000	0	0	0	100	11	0	0	89
2234	5	Nass	9696	0	2.500000	0	0	0	0	0	0	20	80
2234	6	Ishkheenickh	58097	6	8	0	0	0	100	0	0	19	81
2234	7	Fulton	98893	15	12	7	0	7	87	13	4	8	75
2234	8	Kwinamass	33440	3	7.500000	0	0	0	100	0	0	0	100
2234	10	Telkwa	124472	22	13	5	0	18	77	12	0	4	85
2234	11	Clore	96540	15	14	0	0	13	87	0	7	14	79
2234	12	Kitimat	98134	9	11.500000	33	11	11	44	26	4	0	70
2234	13	Khtada	40545	3	9	0	0	0	100	0	6	17	78
2234	14	Scotia	32164	2	7	0	0	0	100	0	7	36	57
2234	15	FrancoisWest	94380	16	9	13	13	25	50	28	6	22	44
2234	17	Falls	61434	9	5	0	0	0	100	0	0	0	100
2234	18	Cheslatta	121548	18	12	17	6	11	67	17	4	21	58
2234	21	Intata	28915	2	2	0	0	100	0	25	0	0	75
2234	25	Sustut	135639	20	14	40	5	15	40	21	0	4	75
2234	26	Halett	8650	0	1	0	0	0	0	0	0	50	50
2234	27	KispioxSouth	116153	9	13.500000	56	11	22	11	30	22	11	37
2234	28	Torkelson	47887	4	7	25	0	0	75	0	0	14	86
2234	29	Beaver	139085	13	18.500000	31	0	8	62	11	0	16	73
2234	30	NelsonFiddler	122896	16	19	0	0	19	81	11	11	18	61
2234	31	Copper	93435	15	15	0	0	7	93	7	0	0	93
2234	32	Oweegee	91625	18	10.500000	0	0	22	78	0	0	14	86
2234	33	TaylorDamdochax	237399	52	25	0	2	2	96	4	6	6	84
2234	34	Granisle	19089	1	3	0	100	0	0	33	0	33	33
2234	35	Fleming	607	0	0	0	0	0	0	0	0	0	0
2234	36	Exchamsiks	51151	9	9	0	0	0	100	0	0	11	89
2234	37	Quottoon	38310	3	4.500000	0	0	0	100	0	0	0	100
2234	38	Bulkley	144428	12	22	58	33	0	8	32	11	16	41
2234	39	Taltapin	82419	12	12	0	0	42	58	17	4	21	58
2234	40	BurnsLakeWest	69687	4	6.500000	100	0	0	0	54	0	15	31
2234	41	GitnadoixRiverRA	61564	11	9.500000	0	0	0	100	5	0	16	79
2234	42	Wedeene	61056	4	7	75	0	0	25	71	0	0	29
2234	44	Kitkiata	38762	4	5	0	0	0	100	0	0	0	100
2234	52	Asitka	83273	11	7.500000	0	0	0	100	7	0	0	93
2234	53	Lake	3159	0	0	0	0	0	0	0	0	0	0
2234	56	BelleBay	33700	0	3	0	0	0	0	0	0	0	100
2234	57	Madely	111821	10	11	30	20	30	20	27	14	9	50
2234	58	Corya	22854	0	3	0	0	0	0	17	17	0	67
2234	59	Reiseter	72847	10	11	20	0	0	80	9	0	14	77
2234	61	CambriaIcefield	47407	3	10	0	0	0	100	0	10	35	55
2234	62	Somerville	36598	3	6	0	0	0	100	0	0	0	100
2234	63	Union	23917	0	2.500000	0	0	0	0	0	40	0	60
2234	64	Tuck	21441	2	3	50	0	0	50	0	33	33	33
2234	65	Khyex	53936	10	10.500000	0	0	20	80	0	0	24	76
2234	66	Lakelse	42122	4	10.500000	50	0	0	50	38	0	10	52
2234	67	Thautil	54793	4	7	0	25	0	75	7	0	21	71
2234	68	Burnie	43471	3	12	0	0	0	100	4	0	0	96
2234	69	Nadina	114884	24	13.500000	4	0	8	88	19	4	7	70
2234	70	Gilttoyees	30468	2	7	0	0	0	100	0	0	7	93
2234	71	TweedsmuirNorth	92	0	0	0	0	0	0	0	0	0	0
2234	77	Duti	184974	37	10.500000	5	0	0	95	19	0	0	81
2234	78	Kluatantan	44949	6	4.500000	0	0	0	100	0	0	0	100
2234	81	Sutherland	36306	1	2	0	0	0	100	0	0	25	75
2234	84	Sallysout	122202	22	15.500000	32	0	0	68	10	3	10	77
2234	85	Blunt	35584	4	8	0	0	0	100	0	0	13	88
2234	86	Nilkitkwa	57296	13	8	0	0	0	100	0	0	6	94
2234	87	WestBabine	224997	37	18	14	14	14	59	0	6	3	92
2234	89	Marmot	44790	3	5	0	0	0	100	0	0	20	80
2234	90	ObservatoryWest	16038	0	2	0	0	0	0	0	0	0	100
2234	91	GreenvilleKalum	12141	0	2	0	0	0	0	0	0	0	100
2234	92	Greenville	10142	0	3	0	0	0	0	0	33	0	67
2234	93	Ksedin	32512	7	7.500000	0	0	14	86	0	20	0	80
2234	94	Kalum	35000	3	7.500000	33	0	33	33	13	7	27	53
2234	95	Valley	112879	15	14	47	7	13	33	21	11	4	64
2234	96	BabineEast	53603	6	5.500000	0	0	0	100	0	18	0	82
2234	97	HoustonTommy	52571	6	7	0	33	0	67	21	7	29	43
2234	98	Kaien	41720	2	5	0	0	50	50	0	10	30	60
2234	99	Gosnel	53461	6	10	33	0	17	50	10	0	5	85
2234	100	Parrott	46774	10	8.500000	0	10	30	60	24	12	29	35
2234	101	Brown	28429	3	5	0	0	0	100	0	0	20	80
2234	102	Kidprice	100795	12	12	0	0	8	92	0	0	25	75
2234	103	Johnston	46691	3	8	0	33	0	67	0	6	6	88
2234	104	Nanika	37431	7	7.500000	0	0	0	100	0	7	33	60
2234	105	Crab	24851	1	2.500000	0	0	0	100	0	0	0	100
2234	106	Triotsa	58116	10	4.500000	0	10	0	90	0	11	0	89
2234	109	Mosque	100812	17	9.500000	0	0	0	100	32	0	0	68
2234	110	Slamgeesh	56917	5	10	0	0	0	100	5	0	0	95
2234	115	Gitsegukla	70237	7	9	43	0	0	57	6	0	11	83
2234	116	Babine	141241	18	13.500000	44	6	11	39	7	4	0	89
2234	117	Suskwa	86205	15	10.500000	13	13	33	40	0	5	19	76
2234	118	Bowser	129180	17	12.500000	0	12	18	71	8	4	16	72
2234	119	Iknouk	33088	4	7	0	0	25	75	0	0	7	93
2234	120	BabineWest	69606	8	8.500000	25	13	13	50	24	0	24	53
2234	121	Buck	76917	12	11.500000	25	0	0	75	26	4	17	52
2234	122	Dasque	15547	0	3	0	0	0	0	17	17	17	50
2234	123	SkeenIslands	10488	0	2.500000	0	0	0	0	0	0	60	40
2234	124	Sibola	63684	9	7.500000	0	0	0	100	0	13	20	67
2234	125	Kowesas	13905	0	1	0	0	0	0	0	0	50	50
2234	128	Johanson	96183	12	7	0	0	0	100	0	0	0	100
2234	130	Endako	32994	2	5	100	0	0	0	10	0	10	80
2234	131	Nithi	37621	3	5.500000	0	0	0	100	9	0	0	91
2234	136	Cranberry	211769	40	19	15	5	25	55	18	8	8	66
2234	137	BrownBear	75584	7	6.500000	86	0	0	14	62	8	0	31
2234	138	HaroldPrice	36821	2	7	0	0	0	100	0	0	0	100
2234	139	Kitseguecla	9645	0	3	0	0	0	0	0	0	17	83
2234	140	MiddleIskutRiver	24535	1	1.500000	0	0	0	100	0	0	0	100
2234	142	Kitsault	67952	7	11	29	0	0	71	9	0	9	82
2234	143	TroutCreek	24726	1	4.500000	0	0	0	100	33	0	11	56
2234	144	KhutzeymateenPark	40106	4	8	0	0	0	100	0	0	13	88
2234	145	Exstew	52934	5	10	0	0	0	100	5	5	25	65
2234	146	Owen	48189	1	7	100	0	0	0	64	0	7	29
2234	147	Kumealon	48258	4	8.500000	0	0	0	100	0	6	12	82
2234	148	BigFalls	33068	2	7	0	0	0	100	0	0	7	93
2234	149	Dala	77327	11	10	0	0	0	100	0	0	0	100
2234	151	Whitesail	59455	9	5	0	22	44	33	0	20	30	50
2234	152	Horetzky	21721	1	5	0	0	100	0	0	0	40	60
2234	153	Hartley	58070	4	2.500000	25	0	0	75	0	20	0	80
2234	162	NassRiverKalum	51139	1	10	0	0	0	100	15	20	15	50
2234	163	SkeenaRiverKalum	75496	3	13	67	0	33	0	35	23	23	19
2234	164	Squingula	80620	14	10.500000	0	0	7	93	5	0	5	90
2234	165	UpperSkeena	53385	5	10	0	0	0	100	0	0	0	100
2234	167	Muskaboo	218937	45	17	0	0	0	100	0	9	3	88
2234	168	Bear	73805	6	6.500000	0	33	50	17	0	8	54	38
2234	169	Kinskuch	54178	6	6.500000	17	0	0	83	23	0	0	77
2234	170	Tchitin	29568	4	6.500000	50	0	0	50	15	8	0	77
2234	171	Kwinamuck	56379	4	4.500000	0	25	0	75	11	11	0	78
2234	172	TochchaNatowite	452	0	0	0	0	0	0	0	0	0	0
2234	173	Chambers	41527	5	4	0	20	60	20	0	0	13	88
2234	174	Topley	31709	3	5.500000	0	0	0	100	18	0	9	73
2234	175	DeepCreek	24320	0	3	0	0	0	0	0	17	33	50
2234	176	Kasiks	23911	0	3	0	0	0	0	0	0	33	67
2234	177	BurnsLakeEast	97021	8	9	63	0	13	25	28	6	28	39
2234	179	Sparkling	36699	2	7	0	0	0	100	0	7	0	93
2234	181	KitlopeHeritageConservancy	1943	0	0	0	0	0	0	0	0	0	0
2234	183	Spatsizi	79022	9	7.500000	0	0	0	100	0	0	0	100
2234	184	Birdflat	76278	13	8.500000	0	0	0	100	0	0	0	100
2234	187	Whitefish	15048	0	1	0	0	0	0	0	50	50	0
2234	188	KleanzaTreasure	126783	25	13	0	4	16	80	12	15	23	50
2234	189	MiddleSkeenaSouth	101914	12	13.500000	8	0	8	83	26	19	11	44
2234	190	MiddleSkeenaNorth	163030	28	21	14	0	4	82	2	5	2	90
2234	192	Craven	96207	13	8.500000	0	0	0	100	0	0	12	88
2234	193	Wildfire	161645	24	23.500000	17	4	4	75	11	2	6	81
2234	194	Kshwan	49536	5	11	0	20	0	80	0	9	23	68
2234	195	Anyox	31096	2	2.500000	0	0	0	100	0	0	0	100
2234	196	Tseaux	102814	14	12	36	0	0	64	17	0	13	71
2234	197	Morrison	84922	8	6.500000	50	13	0	38	46	8	8	38
2234	198	ObservatoryEast	13804	0	1.500000	0	0	0	0	0	0	33	67
2234	199	NorthBabine	69065	6	5	0	33	33	33	50	10	20	20
2234	201	Chapman	41304	4	7.500000	0	0	0	100	0	0	13	87
2234	202	HotSprings	16162	0	2.500000	0	0	0	0	100	0	0	0
2234	203	MoriceLake	92212	11	13	0	0	0	100	0	0	4	96
2234	204	JesseBish	41915	4	5.500000	0	0	0	100	27	0	0	73
2234	205	FrancoisEast	91544	8	14	0	13	13	75	18	7	25	50
